Tier,Gene,Homo_sapiens,Macaca_mulatta,Mus_musculus,Rattus_norvegicus,Ailuropoda_melanoleuca,Aotus_nancymaae,Bos_taurus,Callithrix_jacchus,Camelus_dromedarius,Canis_lupus_familiaris,Capra_hircus,Cavia_porcellus,Ceratotherium_simum_simum,Cercocebus_atys,Chinchilla_lanigera,Chlorocebus_sabaeus,Chrysochloris_asiatica,Condylura_cristata,Cricetulus_griseus,Dasypus_novemcinctus,Dipodomys_ordii,Echinops_telfairi,Elephantulus_edwardii,Eptesicus_fuscus,Equus_caballus,Erinaceus_europaeus,Felis_catus,Galeopterus_variegatus,Gorilla_gorilla_gorilla,Heterocephalus_glaber,Ictidomys_tridecemlineatus,Jaculus_jaculus,Loxodonta_africana,Macaca_fascicularis,Macaca_nemestrina,Mandrillus_leucophaeus,Manis_javanica,Mesocricetus_auratus,Microcebus_murinus,Microtus_ochrogaster,Miniopterus_natalensis,Monodelphis_domestica,Mustela_putorius_furo,Nannospalax_galili,Nomascus_leucogenys,Ochotona_princeps,Octodon_degus,Odobenus_rosmarus_divergens,Orcinus_orca,Oryctolagus_cuniculus,Otolemur_garnettii,Ovis_aries,Pan_paniscus,Pan_troglodytes,Papio_anubis,Pongo_abelii,Propithecus_coquereli,Pteropus_vampyrus,Rhinopithecus_roxellana,Rousettus_aegyptiacus,Saimiri_boliviensis_boliviensis,Sorex_araneus,Sus_scrofa,Trichechus_manatus_latirostris,Tupaia_chinensis,Tursiops_truncatus
3,CCR10,NM_016602.2,XM_015119786.1,NM_007721.4,NM_001108836.1,XM_002922175.2,XM_012444093.1,NM_001194964.1,XM_002748024.3,XM_010981855.1,XM_844228.4,XM_013972151.2,XM_003466998.3,xm_004434435.2,XM_012046826.1,XM_005394471.1,XM_008012600.1,XM_006832682.1,XM_004684945.2,XM_003504663.3,XM_004484612.1,XM_013037784.1,XM_004707182.1,XM_006901674.1,XM_008149338.1,XM_001917657.4,XM_007535015.1,XM_011289206.1,XM_008571888.1,XM_004041627.1,XM_004859314.2,XM_005321890.1,XM_004655349.1,XM_003414252.2,XM_005584278.2,XM_011725079.1,XM_011999021.1,XM_017643732.1,XM_005070150.2,XM_012743183.1,XM_005369049.2,XM_016202041.1,XM_001365403.3,XM_004772660.2,XM_008835325.2,XM_003279479.2,XM_004597353.1,XM_004633791.1,XM_004410557.2,XM_004282832.2,XM_002719406.2,XM_012803036.1,NM_001040287.1,XM_014342035.1,XM_016931000.1,XM_003913098.2,XM_002827507.3,XM_012656653.1,XM_011381279.1,XM_010385992.1,XM_016150917.1,XM_003942748.2,XM_004608802.1,NM_001044563.1,xm_004390339.2,XM_006156094.2,XM_004319154.1
3,CCR2,NM_001123396.1,NM_001032806.1,XM_011243064.2,NM_021866.1,XM_011222807.1,XM_012470788.1,XM_015459671.1,XM_017964860.1,XM_010997065.1,XM_005632629.1,xm_005696039.3,XM_013160395.1,xm_014791348.1,XM_012033359.1,XM_005383452.2,XM_007983950.1,XM_006868848.1,XM_012720693.1,xm_003507730.1,XM_004449011.1,XM_013030307.1,xm_004703997.1,XM_006892964.1,XM_008154236.1,NM_001097606.3,xm_007531451.1,XM_006928639.2,XM_008582129.1,XM_004034015.1,XM_004835030.1,xm_005332914.1,XM_004662147.1,xm_010589866.1,XM_005546901.2,XM_011739040.1,XM_011981069.1,XM_017666108.1,xm_005082279.2,xm_012770300.1,XM_005348175.1,xm_016202739.1,xm_001369297.2,xm_004760807.2,XM_008826832.2,XM_003282337.3,xm_012925879.1,xm_004640680.1,XM_004399153.1,XM_004283849.2,XM_002713280.3,XM_003794522.2,xm_012100176.1,XM_003818463.2,XM_009445351.2,xm_017955495.1,XM_002832778.2,XM_012638790.1,XM_011357328.1,XM_010374789.1,XM_016141357.1,xm_003926264.2,XM_004614594.1,xm_003483165.3,xm_004368459.1,XM_006170132.1,XM_004311483.1
3,CCR3,NM_001837.3,XM_015131077.1,XM_017313120.1,XM_006244178.3,XM_011222780.1,XM_012470793.1,XM_005223030.3,XM_017964858.1,XM_010997060.1,XM_005632317.2,XM_018038409.1,XM_013160057.1,xm_004419608.2,XM_012033358.1,XM_013513484.1,XM_007983947.1,xm_006868815.1,XM_004676243.1,XM_007621396.2,XM_004453173.2,XM_013030273.1,XM_004703998.1,XM_006892965.1,XM_008154249.1,XM_005600755.2,XM_007531430.2,XM_006928642.1,XM_008582130.1,XM_004034012.1,XM_004835031.1,XM_005332913.2,XM_004662023.1,XM_003409912.1,XM_015445359.1,XM_011739039.1,XM_011981071.1,XM_017666567.1,XM_013122202.1,XM_012770306.1,xm_005348174.1,XM_016202738.1,xm_007505075.2,XM_004760810.2,xm_008831932.1,XM_012511991.1,XM_012925880.1,XM_004640679.1,XM_004399152.2,XM_012538270.1,NM_001135128.1,XM_003794521.1,NM_001009241.1,XM_003818466.3,XM_003309768.2,XM_017955500.1,XM_003776263.2,XM_012653250.1,XM_011357330.1,XM_010374793.1,XM_016141252.1,XM_003926258.2,XM_004614595.1,NM_001001620.1,xm_004368706.1,XM_006170130.2,XM_004311482.1
3,CCR4,NM_005508.4,NM_001266020.1,NM_009916.2,XM_006243915.3,XM_011224723.1,XM_012435472.1,XM_015459409.1,XM_002759711.4,XM_010982055.1,XM_005634150.1,XM_005695522.3,XM_013156260.1,xm_004419465.2,XM_012036963.1,XM_005383629.1,XM_008009384.1,XM_006851582.1,XM_004676345.1,XM_016971637.1,XM_004471117.2,XM_013028479.1,XM_004704051.1,XM_006890616.1,XM_008153972.1,XM_005600863.2,XM_007524042.1,XM_003992278.3,XM_008583622.1,XM_004033808.1,XM_004857835.1,XM_005317323.1,XM_004662075.1,XM_003415712.2,XM_015444997.1,XM_011723289.1,XM_012001009.1,XM_017675681.1,NM_001281562.1,XM_012769218.1,XM_005348040.1,XM_016198879.1,XM_007505036.1,XM_004774198.2,XM_008833430.1,XM_003256822.3,XM_004588246.1,XM_004635280.1,XM_004408978.2,XM_004279695.1,XM_002716251.3,XM_003781774.2,XM_015102217.1,XM_003826129.1,XM_001168244.4,XM_003895228.3,XM_002813955.2,XM_012646872.1,XM_011362404.1,XM_010372959.1,XM_016140751.1,XM_003930919.2,XM_004603854.1,XM_005658814.2,xm_004377346.1,XM_006171951.1,XM_004313256.1
3,CCR5,NM_000579.3,XM_015131082.1,NM_009917.5,NM_053960.3,XM_011222796.1,XM_012470794.1,NM_001011672.2,NM_001257216.1,XM_010997075.1,XM_005632328.2,XM_005696038.2,XM_005006841.2,xm_014791360.1,XM_012033360.1,xm_005383448.2,XM_007983952.1,XM_006868814.1,XM_004676241.2,xm_007621398.1,XM_004449012.2,XM_013030308.1,xm_004704168.1,XM_006892963.1,XM_008154223.1,NM_001091534.1,xm_007531429.2,XM_006928652.1,XM_008582128.1,XM_004034016.1,XM_004835029.2,xm_005332915.2,XM_004662148.1,NM_001280878.1,XM_005546902.2,XM_011739041.1,XM_011981068.1,xm_017666109.1,xm_005082278.2,XM_012770304.1,xm_005348177.2,xm_016202740.1,xm_001379584.3,XM_013060675.1,XM_008826842.2,xm_012504034.1,XM_004581411.2,XM_004640771.1,XM_004399154.1,XM_004283850.2,XM_008260476.2,XM_003794523.2,XM_004018512.3,XM_003818461.1,XM_009445318.2,XM_009200976.2,XM_009235733.1,XM_012638782.1,XM_011357326.1,XM_010374788.1,xm_016141360.1,XM_003926266.2,XM_004614518.1,NM_001001618.1,xm_004368460.2,xm_014584875.1,XM_004311484.1
3,CCR7,NM_001838.3,NM_001032884.1,NM_007719.2,NM_199489.4,XM_002924938.2,XM_012452030.1,NM_001024930.3,XM_002748564.3,XM_010991785.1,XM_548131.5,XM_005693784.3,XM_003466941.2,xm_004434526.2,XM_012046539.1,XM_005394362.2,XM_008012786.1,XM_006832592.1,XM_004684219.1,XM_007620341.2,XM_004450104.1,XM_013036081.1,XM_004707138.1,XM_006889421.1,XM_008144910.1,XM_001500181.4,XM_007531042.2,XM_003996833.2,XM_008585352.1,XM_004041774.1,XM_004859431.1,XM_013357008.1,XM_004655435.1,XM_010594428.1,NM_001285097.1,XM_011725227.1,XM_011998935.1,XM_017645213.1,XM_005075968.2,XM_012765829.1,XM_005368252.1,XM_016215054.1,XM_001369761.3,XM_004764589.2,XM_008835180.1,XM_003278270.1,XM_004591177.1,XM_004633731.1,XM_004395008.1,XM_004282772.1,XM_002719359.3,XM_003786390.2,XM_004012868.3,XM_003831418.1,XM_511477.5,XM_003912976.2,XM_009251817.1,XM_012659999.1,XM_011383067.1,XM_010388512.1,XM_016150783.1,XM_003942818.1,XM_004608754.1,XM_005668849.2,xm_004378078.1,xm_014590679.1,XM_004319577.1
3,CXCR2,NM_001557.3,XM_015111045.1,XM_006495638.3,XM_008767213.2,xm_011233761.1,XM_012446240.1,XM_005202874.3,XM_002749772.3,xm_010988313.1,NM_001003151.2,XM_013972621.2,XM_013160006.1,xm_004427542.2,xm_012062971.1,xm_005395667.2,XM_007966237.1,XM_006867800.1,XM_012725917.1,XM_003515565.1,XM_004469592.2,XM_013036993.1,xm_004701598.1,xm_006891908.1,XM_008145180.1,xm_005610606.2,xm_007519975.2,xm_011285563.1,XM_008594638.1,XM_004033185.1,XM_004864607.2,xm_005330453.2,XM_004662844.1,XM_003406069.1,XM_015432763.1,XM_011740583.1,XM_011964573.1,xm_017647767.1,XM_013113710.1,XM_012740307.1,xm_013351695.1,XM_016196786.1,xm_001366489.3,XM_004762732.2,XM_008825694.1,XM_012506453.1,XM_004577235.2,XM_004641345.1,XM_004402705.2,xm_012533221.1,NM_001171090.1,xm_003784967.1,XM_012145916.2,XM_003818594.2,NM_001102661.2,XM_009183041.2,XM_003776082.2,XM_012642494.1,xm_011358612.1,XM_010360206.1,xm_016156886.1,XM_003925553.2,xm_004617149.1,XM_013984486.1,xm_004376303.2,XM_014591199.1,XM_004321917.1
3,CXCR3,NM_001504.1,NM_001145040.1,NM_009910.3,NM_053415.1,XM_002930578.2,XM_012435588.1,NM_001011673.1,XM_017968785.1,XM_010978776.1,NM_001011887.2,NM_001285723.1,XM_013153669.1,xm_004439841.2,XM_012060758.1,XM_005401676.2,XM_007992040.1,XM_006868557.1,XM_012733923.1,XM_007634397.2,XM_004475810.1,XM_013031647.1,XM_004716696.1,xm_006895985.1,XM_008157610.1,XM_001493611.5,XM_007538252.1,XM_004000623.2,XM_008591064.1,XM_004064367.1,XM_004872655.1,XM_005339940.1,XM_004660914.1,XM_010592722.1,XM_005593931.2,XM_011732737.1,XM_011992074.1,XM_017672942.1,XM_005081206.2,XM_012736182.1,XM_005358559.1,XM_016207382.1,xm_016426537.1,XM_004777248.2,XM_017794964.1,XM_003281881.1,XM_004595275.1,XM_004646811.1,XM_012561107.1,XM_004275744.1,XM_002720089.3,XM_003801738.2,XM_004022179.3,XM_003820129.1,XM_016944174.1,XM_003917864.3,XM_002831790.1,XM_012643375.1,XM_011371417.1,XM_010366589.1,XM_016151082.1,XM_003943101.1,XM_012935696.1,XM_003135179.4,xm_012556620.1,XM_006172236.2,XM_004325425.1
3,CXCR4,NM_003467.2,NM_001042645.1,XM_006529113.3,NM_022205.3,XM_002927676.2,XM_012476739.1,NM_174301.3,XM_002749474.4,XM_010983946.1,NM_001048026.1,XM_005676186.2,XM_005007706.2,xm_004423860.1,NM_001308336.1,XM_005390768.2,XM_007964858.1,XM_006834573.1,XM_004674688.2,XM_007616432.1,XM_004480155.2,XM_013030830.1,XM_004703880.1,XM_006894445.1,XM_008143484.1,XM_005601469.2,XM_007525014.2,NM_001009826.1,XM_008574343.1,XM_004032598.1,XM_004836118.1,XM_005315834.1,XM_004668151.1,XM_003405856.2,NM_001319396.1,XM_011759807.1,XM_011970267.1,XM_017667071.1,XM_005079873.2,XM_012740118.1,XM_005348230.1,XM_016205135.1,XM_007494109.2,XM_004774250.2,XM_008833655.2,XM_003267609.3,XM_004589368.2,XM_004626383.1,XM_004403541.1,XM_004265449.1,XM_002712124.3,XM_003794384.2,NM_001277168.1,XM_003822819.2,NM_001009047.1,NM_001112630.1,XM_002812445.3,XM_012650526.1,XM_011354478.1,XM_010371565.1,XM_016145420.1,XM_003922001.2,XM_004616514.2,NM_213773.1,xm_004375098.1,NM_001287366.1,xm_004325574.1
3,XCR1,NM_005283.2,XM_001114260.2,NM_011798.4,NM_001106871.1,XM_011222736.1,XM_012470781.1,XM_005223097.3,XM_008981531.2,XM_010982752.1,XM_005632632.2,XM_005696043.3,xm_013160069.1,xm_014791326.1,XM_012033354.1,xm_013513345.1,XM_007983942.1,XM_006868816.1,XM_004676245.1,XM_003507726.1,XM_004453171.2,XM_013030285.1,XM_004704169.1,XM_006893046.1,XM_008154270.1,XM_005600757.2,XM_007531453.1,XM_006928677.2,XM_008579214.1,XM_004034005.1,XM_004835033.1,XM_005342996.2,XM_004662145.1,XM_003409697.1,XM_015445773.1,XM_011739033.1,XM_011981077.1,XM_017640617.1,XM_005082283.1,XM_012770411.1,XM_005348171.1,XM_016202736.1,XM_001379540.2,XM_013060761.1,XM_008831917.1,XM_003256979.1,XM_004581409.1,XM_004640678.1,XM_004399150.1,XM_012538277.1,XM_008260516.2,XM_003794568.1,XM_015102461.1,XM_003818472.2,XM_001148795.4,XM_003894542.3,XM_002813834.1,XM_012653366.1,XM_011357333.1,XM_010374795.1,XM_016141353.1,XM_003926256.2,XM_004614520.1,XM_013981578.1,xm_004368458.1,XM_006170128.2,XM_004324550.1
None,ADCYAP1R1,NM_001118.4,XM_015133765.1,NM_001025372.2,NM_001270582.1,XM_011225034.1,XM_012475136.1,XM_010804298.1,XM_003733567.3,XM_010988054.1,XM_005628692.2,XM_018047118.1,XM_013150500.1,xm_004418858.2,XM_012083157.1,XM_013510665.1,XM_007981694.1,XM_006832272.1,XM_012721050.1,XM_003503920.1,XM_004463307.2,XM_013035140.1,XM_004702861.1,XM_006902788.1,XM_008147531.1,XM_003364835.3,XM_007531001.2,XM_003982910.3,XM_008589160.1,XM_004045269.1,XM_013076522.1,XM_005319279.2,XM_012947584.1,XM_003406992.2,XM_015447555.1,XM_011731355.1,XM_011972190.1,XM_017665193.1,XM_013118230.1,XM_012735849.1,XM_005360803.1,XM_016222319.1,XM_016427038.1,XM_013061508.1,XM_008827528.1,XM_003270319.2,XM_004582394.2,XM_004626533.1,XM_004413943.2,XM_004269934.2,XM_002713740.3,XM_003788556.1,XM_015095317.1,XM_003833387.2,XM_016958690.1,XM_003896137.2,XM_009242881.1,XM_012640694.1,XM_011362506.1,XM_010365071.1,XM_016123847.1,XM_003935187.2,XM_004606908.1,NM_001199808.1,xm_004385327.2,XM_006146245.1,xm_004323448.1
None,ADGRA2,NM_032777.9,XM_015145160.1,NM_054044.2,XM_003751617.4,xm_011222341.1,XM_012475942.1,xm_015469746.1,XM_002807488.3,xm_010981132.1,XM_539968.5,XM_018041966.1,XM_003462885.3,xm_004428852.2,XM_012070661.1,XM_005398475.2,xm_007962174.1,xm_006859966.1,XM_004682235.2,XM_016969813.1,XM_004469385.2,XM_013024244.1,XM_004696502.2,xm_006896645.1,xm_008146178.1,XM_001915625.4,XM_007516693.2,xm_011281550.1,xm_008587956.1,xm_004046898.1,XM_004855382.1,XM_005338377.2,XM_004671490.1,xm_003412538.2,XM_005563058.2,XM_011732668.1,XM_011993510.1,XM_017674009.1,XM_005066583.2,XM_012762942.1,XM_005362478.1,XM_016210922.1,XM_007476341.2,XM_013059286.1,XM_008847598.2,XM_012508318.1,XM_004598503.1,XM_004637261.1,XM_004394413.2,XM_004284873.1,XM_017350335.1,XM_012809254.1,XM_015104529.1,XM_014345901.1,XM_016959331.1,XM_003902647.3,xm_002818997.3,XM_012651088.1,xm_011372200.1,xm_010385314.1,XM_016155236.1,xm_010348742.1,XM_004606938.1,XM_003133366.3,xm_004383397.1,XM_014585063.1,xm_004311808.1
None,ADGRA3,NM_145290.3,XM_015138107.1,NM_133911.1,XM_003752737.4,xm_011221195.1,XM_012472442.1,XM_015463732.1,XM_002745946.3,xm_010991045.1,XM_005618659.2,XM_018049336.1,XM_013149978.1,xm_004432314.2,XM_012045322.1,XM_005402467.2,xm_008017754.1,xm_006866290.1,XM_004681374.2,XM_007623454.1,XM_004477759.2,XM_013008895.1,XM_004706308.1,xm_006884506.1,xm_008140346.1,XM_014738559.1,XM_007523879.2,xm_003985491.3,xm_008587225.1,xm_004038494.1,XM_004847210.1,XM_005318923.1,XM_004656090.2,xm_003411288.2,XM_005554582.2,XM_011751479.1,XM_011991308.1,XM_017641114.1,XM_005068781.2,XM_012737487.1,XM_005366017.2,XM_016218221.1,XM_001368101.3,XM_013061530.1,XM_017799186.1,XM_003258532.2,XM_004579341.2,XM_004624535.2,XM_012563259.1,XM_004266197.1,XM_008274595.2,XM_012807444.1,XM_015096412.1,XM_003826828.2,XM_001164297.3,XM_003898540.2,xm_002814636.1,XM_012664185.1,xm_011365194.1,xm_010377214.1,XM_016121270.1,xm_010338163.1,XM_004616547.1,XM_013978558.1,xm_004375140.1,XM_014590288.1,xm_004329242.1
None,ADGRB2,NM_001294335.1,XM_015133826.1,XM_011240508.1,XM_017593334.1,xm_011230735.1,XM_012440132.1,XM_010802505.2,XM_009000801.2,xm_010976092.1,XM_014109928.1,XM_018057542.1,XM_003471216.3,xm_014784090.1,XM_012079723.1,XM_013519736.1,xm_007979623.1,xm_006862176.1,XM_012722764.1,XM_016970330.1,XM_012530158.1,XM_013020542.1,XM_013005263.1,xm_006894949.1,xm_008157026.1,XM_014737520.1,XM_016192959.1,xm_006934526.2,xm_008581451.1,xm_004025348.1,XM_004850828.2,XM_013364795.1,XM_004665284.2,xm_010595157.1,XM_015439198.1,XM_011763191.1,XM_011974023.1,XM_017660313.1,XM_013120192.1,XM_012765448.1,XM_005353165.1,XM_016217490.1,XM_016433353.1,XM_004740941.2,XM_017802015.1,XM_012510827.1,XM_004591637.2,XM_004642934.2,XM_004406400.2,XM_012531818.1,XM_017350236.1,XM_012812000.1,XM_015092851.1,XM_008953478.1,XM_016958040.1,XM_017959157.1,NM_001132773.1,XM_012642219.1,xm_011357819.1,xm_010353817.1,XM_016150398.1,xm_010348145.1,XM_012931624.1,XM_013999097.1,xm_012554252.1,XM_006158124.2,xm_004313850.1
None,ADGRE5,NM_078481.3,XM_015123134.1,XM_006531035.3,XM_006255281.3,xm_011227241.1,XM_012457798.1,XM_005208603.3,XM_003735501.2,xm_010999802.1,NM_001048110.1,XM_018051183.1,XM_013156906.1,xm_014796856.1,XM_012094147.1,XM_013512170.1,xm_007995521.1,xm_006874320.1,XM_012729197.1,XM_016966245.1,XM_004453386.2,XM_013034235.1,XM_013007945.1,xm_006900814.1,xm_008157970.1,xm_014741442.1,XM_016192284.1,xm_011290044.1,xm_008566047.1,xm_004060171.1,XM_013068371.1,XM_005336301.2,XM_012952382.1,xm_010593493.1,XM_005588237.2,XM_011749952.1,XM_011981812.1,XM_017645726.1,XM_013126321.1,XM_012758294.1,XM_005370918.2,XM_016219672.1,XM_007489059.2,XM_013054079.1,XM_008855406.2,XM_012509286.1,XM_004595841.1,XM_004635623.1,XM_012561805.1,XM_012535879.1,XM_017340381.1,XM_012810122.1,XM_015095783.1,XM_014342530.1,XM_016935297.1,XM_003915043.3,xm_002828778.3,XM_012641397.1,xm_011384493.1,xm_010361576.1,XM_016162120.1,xm_010352481.1,XM_004616816.1,NM_213925.1,xm_012559510.1,XM_014592633.1,xm_004312278.1
None,ADGRF5,NM_015234.4,XM_015136507.1,NM_001081178.1,NM_139110.1,xm_002919003.2,XM_012448812.1,NM_001193243.1,XM_008994542.1,xm_010994318.1,XM_532160.5,XM_005696381.3,XM_013156773.1,xm_014782642.1,XM_012070636.1,XM_005389874.2,xm_007972325.1,xm_006860610.1,XM_004673548.2,XM_003506739.3,XM_004452803.2,XM_013019211.1,XM_004710885.1,xm_006882126.1,xm_008153212.1,XM_014734476.1,XM_016185898.1,xm_003986219.3,xm_008575970.1,xm_004044145.1,XM_004846407.2,XM_005318600.2,XM_012947614.1,xm_010588958.1,XM_005552798.2,XM_011756896.1,XM_011986872.1,XM_017680794.1,XM_013115025.1,XM_012744832.1,XM_005359794.1,XM_016212851.1,XM_007484031.2,XM_013061623.1,XM_017801577.1,XM_003254202.2,XM_004590423.2,XM_004624397.1,XM_004408446.2,XM_004267507.1,XM_008263017.2,XM_012804678.1,XM_004018868.3,XM_003833195.2,XM_003311354.3,XM_003897697.3,xm_002816961.2,XM_012664682.1,xm_011354790.1,xm_010356508.1,XM_016158926.1,xm_003923086.2,XM_004605840.1,XM_013978015.1,xm_004379531.1,XM_006149088.2,xm_004323970.1
None,ADGRG1,NM_005682.6,XM_015126166.1,XM_006530697.2,NM_152242.2,xm_011220665.1,XM_012447875.1,NM_001083656.1,XM_008985945.2,xm_010985727.1,XM_005617518.2,XM_005692028.3,XM_013154785.1,xm_014788580.1,XM_012064933.1,XM_013516239.1,xm_007993464.1,xm_006863622.1,XM_012730669.1,XM_003509803.3,XM_004468512.2,xm_013027958.1,XM_004704873.1,xm_006878924.1,xm_008152298.1,XM_001494122.5,XM_016186863.1,xm_006941545.1,xm_008574832.1,xm_004057714.1,XM_013071616.1,XM_013366342.1,XM_004663512.1,xm_010596059.1,XM_015443117.1,XM_011758055.1,XM_011971823.1,XM_017675657.1,XM_013119473.1,XM_012743976.1,XM_013354311.1,XM_016206522.1,XM_007477560.2,XM_013052155.1,XM_017798625.1,XM_012504623.1,XM_004583889.1,XM_004625947.1,XM_004395779.1,XM_004264930.2,XM_017342249.1,XM_003792578.2,XM_012094993.1,XM_003823733.2,XM_016928563.1,XM_009196529.2,nm_001131373.1,XM_012647857.1,xm_011360093.1,xm_010365494.1,XM_016151444.1,xm_010331346.1,XM_004600941.1,NM_001243056.1,xm_004371667.1,XM_006148431.2,xm_004318180.1
None,ADGRG2,NM_001079858.2,XM_015127033.1,NM_178712.4,NM_181366.2,xm_002913936.2,XM_012434094.1,XM_015470574.1,XM_002762687.4,xm_010987431.1,XM_548883.5,XM_018043947.1,XM_003466385.2,xm_014791142.1,XM_012035721.1,XM_005414435.2,xm_007991193.1,xm_006835680.1,XM_012730352.1,XM_007640257.2,XM_004450330.2,XM_013026533.1,XM_004709929.1,xm_006893800.1,xm_008154583.1,XM_005614029.2,XM_007538764.2,xm_006943605.1,xm_008579930.1,xm_004063874.1,XM_013066050.1,XM_005341140.1,XM_004667910.1,xm_003415956.1,XM_005593111.2,XM_011735279.1,XM_011995802.1,XM_017676946.1,XM_013116422.1,XM_012784677.1,XM_013350575.1,XM_016199357.1,XM_007500817.2,XM_004758972.1,XM_017798851.1,XM_012500945.1,XM_004597501.2,XM_004635095.1,XM_012562751.1,XM_004286232.1,XM_017349824.1,XM_003791878.1,XM_015104818.1,XM_008972946.2,XM_016943197.1,XM_009197284.1,xm_009234638.1,XM_012651688.1,xm_011363009.1,xm_010389061.1,XM_016147008.1,xm_003924120.2,XM_012933580.1,XM_013985968.1,xm_004382825.1,XM_014591375.1,xm_004320748.1
None,ADGRG6,NM_020455.5,XM_015137235.1,XM_017313881.1,XM_218313.9,xm_011220823.1,XM_012474508.1,XM_005199421.3,XM_017971439.1,xm_010983701.1,XM_005615460.2,XM_018053276.1,XM_013147989.1,xm_014796516.1,XM_012091485.1,XM_005389253.2,xm_008006828.1,xm_006834705.1,XM_012723109.1,XM_007639800.2,XM_012522744.1,XM_013026918.1,XM_013004446.1,xm_006891667.1,xm_008161817.1,XM_005608218.2,XM_016189484.1,xm_006932061.2,xm_008566243.1,xm_004044768.1,XM_013072710.1,XM_013362642.1,XM_004651155.1,xm_010588758.1,XM_005551996.2,XM_011714322.1,XM_011997172.1,XM_017674921.1,XM_013126847.1,xm_012745393.1,XM_005361024.1,XM_016223939.1,XM_007484642.2,XM_004752733.2,XM_017797326.1,XM_012505932.1,XM_004587345.1,XM_004628547.1,XM_004397024.1,XM_004263759.2,XM_002714851.3,XM_003790277.1,XM_004011385.3,XM_003827716.3,XM_001172117.4,XM_009205975.2,xm_009242340.1,XM_012655523.1,xm_011356229.1,xm_010354968.1,XM_016132693.1,xm_010337551.1,XM_004609069.2,xm_013992514.1,xm_004368866.2,xm_014588839.1,xm_004318877.1
None,ADGRL1,NM_001008701.2,XM_015123128.1,XM_006531122.2,NM_022962.1,xm_011227238.1,XM_012457812.1,XM_010806699.2,XM_017967290.1,xm_010993845.1,XM_005632793.2,XM_018051187.1,XM_003461794.3,xm_014796882.1,XM_012094142.1,XM_005381088.2,xm_007996095.1,xm_006874288.1,XM_012729046.1,XM_003501910.1,XM_012524943.1,XM_013034200.1,XM_013007946.1,xm_006900770.1,xm_008157902.1,XM_014741400.1,XM_016192258.1,xm_003981939.2,xm_008566022.1,xm_004060161.1,XM_004872473.2,XM_005336246.1,XM_012952209.1,xm_010593270.1,XM_005588231.2,XM_011769701.1,XM_011981782.1,XM_017670716.1,XM_005087557.2,XM_012758415.1,XM_013355080.1,XM_016222198.1,XM_007489148.1,XM_004748236.1,XM_008855410.2,XM_012509604.1,XM_004595566.1,XM_004635528.1,XM_004398983.2,XM_012535871.1,XM_002724222.3,XM_012810238.1,XM_015095610.1,XM_003814860.2,XM_016935289.1,XM_003915036.3,xm_009252885.1,XM_012641470.1,xm_011384490.1,xm_010361581.1,XM_016162109.1,xm_010352489.1,XM_004616627.2,XM_013994669.1,xm_004389710.1,XM_006161050.2,xm_004328494.1
None,ADGRL2,NM_012302.3,XM_015143426.1,XM_006502440.3,NM_001302212.1,xm_002929120.2,XM_012442645.1,NM_181013.1,XM_002751004.3,xm_010991636.1,XM_014114407.1,XM_005678182.3,XM_005007923.2,xm_014788318.1,XM_012076899.1,XM_013514480.1,xm_007978189.1,xm_006831011.1,XM_012722494.1,XM_007640357.2,XM_012523056.1,XM_013018341.1,XM_004699299.2,xm_006888580.1,xm_008139464.1,XM_014740029.1,XM_016189817.1,xm_011284907.1,xm_008568346.1,xm_004026028.1,XM_013070934.1,XM_005334086.2,XM_004653645.1,xm_003411217.2,XM_005542925.2,XM_011742983.1,XM_011977774.1,XM_017653628.1,XM_013123223.1,XM_012747852.1,XM_013350096.1,XM_016220632.1,XM_007480643.1,XM_013059197.1,XM_008826219.2,XM_003260242.2,XM_004582203.2,XM_004639304.2,XM_004411119.2,XM_004285822.2,XM_002715897.3,XM_012801732.1,XM_012174595.2,XM_003817345.3,XM_009459522.2,XM_003892109.3,xm_002810676.2,XM_012661142.1,xm_011355556.1,xm_010380432.1,XM_016145395.1,xm_010347157.1,XM_004603326.2,XM_005656127.2,xm_004369090.2,XM_006157298.2,xm_004319316.1
None,ADGRL3,NM_015236.5,XM_015138602.1,XM_011249465.2,XM_008769975.2,xm_011227467.1,XM_012453258.1,XM_015471643.1,XM_017970523.1,xm_010983391.1,XM_005628240.2,XM_018049501.1,XM_013154266.1,xm_004419097.1,XM_012077430.1,XM_005392857.2,xm_007998600.1,xm_006873416.1,XM_012724115.1,XM_007611313.1,XM_012524502.1,XM_013009168.1,XM_013005590.1,xm_006891975.1,xm_008140386.1,XM_014738772.1,XM_007527362.2,xm_011281861.1,xm_008573340.1,xm_004038726.1,XM_004849671.2,XM_013361327.1,XM_012950360.1,xm_010595701.1,XM_015450413.1,XM_011710778.1,XM_011973978.1,XM_017648916.1,XM_013112016.1,XM_012767362.1,XM_013350831.1,XM_016201636.1,XM_007496392.2,XM_013062351.1,XM_008833272.2,XM_012499610.1,XM_012928619.1,XM_012517391.1,XM_012560494.1,XM_004268356.1,XM_017347535.1,XM_012810361.1,XM_015096260.1,XM_014344670.1,XM_016951660.1,XM_017958798.1,xm_009239970.1,XM_012653972.1,xm_011360677.1,xm_010358026.1,XM_016153126.1,xm_010344119.1,XM_012934485.1,xm_013978743.1,xm_012559546.1,XM_014586939.1,xm_004317049.1
